EarthPod Sensor Log
Created: Mon Jul  6 04:24:23 2020

Measurement Time,Time Step (s),Temperature (C),Humidity (%),Light (lux),Pressure (kPa),Interrupt Counter (counts/time step),Wind (m/s),Airflow (m/s),Airflow Ambient Temp (C),Airflow Error
Mon Jul  6 20:10:52 2020,6.215,45.858,14.462,1098.88,96.647507812,0,0.0,0.588,43.06,0
Mon Jul  6 20:10:59 2020,6.212,45.876,15.15,1098.88,96.646605468,0,0.0,0.368,44.16,0
Mon Jul  6 20:11:06 2020,6.214,45.878,13.595,1100.8,96.645328125,0,0.0,0.24,48.26,0
Mon Jul  6 20:11:13 2020,6.213,45.866,12.495,1098.24,96.644398437,0,0.0,0.589,43.15,0
Mon Jul  6 20:11:20 2020,6.215,45.843,13.647,1098.24,96.647304687,0,0.0,0.386,44.33,0
Mon Jul  6 20:11:27 2020,6.211,45.83,13.276,1098.24,96.643855468,0,0.0,0.379,43.89,0
Mon Jul  6 20:11:34 2020,6.209,45.848,14.028,1097.6,96.645066406,0,0.0,0.595,43.21,0
Mon Jul  6 20:11:41 2020,6.215,45.815,13.45,1098.24,96.645828125,0,0.0,0.293,46.6,0
Mon Jul  6 20:11:49 2020,6.217,45.828,13.711,1098.88,96.644726562,0,0.0,0.177,50.85,0
Mon Jul  6 20:11:56 2020,6.212,45.851,12.849,1097.6,96.644304687,0,0.0,0.29,47.79,0
Mon Jul  6 20:12:03 2020,6.212,45.808,14.501,1097.6,96.644957031,0,0.0,0.194,50.66,0
Mon Jul  6 20:12:10 2020,6.213,45.805,13.652,1098.24,96.644566406,0,0.0,0.231,50.08,0
Mon Jul  6 20:12:17 2020,6.213,45.838,14.62,1099.52,96.645699218,0,0.0,0.409,44.74,0
Mon Jul  6 20:12:24 2020,6.213,45.815,15.055,1099.52,96.646097656,0,0.0,0.313,46.64,0
Mon Jul  6 20:12:31 2020,6.213,45.838,15.319,1098.24,96.647085937,0,0.0,0.34,45.98,0
Mon Jul  6 20:12:38 2020,6.213,45.846,15.251,1098.88,96.647933593,0,0.0,0.48,43.9,0
Mon Jul  6 20:12:45 2020,6.215,45.848,15.377,1098.88,96.647738281,0,0.0,0.512,44.32,0
Mon Jul  6 20:12:52 2020,6.214,45.851,12.641,1098.88,96.646320312,0,0.0,0.31,46.79,0
Mon Jul  6 20:12:59 2020,6.216,45.843,13.18,1098.88,96.645359375,0,0.0,0.305,46.87,0
Mon Jul  6 20:13:06 2020,6.213,45.861,13.523,1098.24,96.644734375,0,0.0,0.563,43.84,0
Mon Jul  6 20:13:13 2020,6.216,45.848,13.616,1098.24,96.6445,0,0.0,0.535,43.55,0
Mon Jul  6 20:13:20 2020,6.214,45.83,13.871,1098.88,96.642417968,0,0.0,0.393,43.83,0
Mon Jul  6 20:13:27 2020,6.215,45.853,14.733,1098.88,96.644617187,0,0.0,0.335,45.48,0
Mon Jul  6 20:13:34 2020,6.216,45.84,13.047,1098.24,96.641742187,0,0.0,0.345,45.0,0
Mon Jul  6 20:13:41 2020,6.211,45.863,12.878,1097.6,96.643890625,0,0.0,0.348,45.8,0
Mon Jul  6 20:13:48 2020,6.213,45.84,13.288,1097.6,96.643691406,0,0.0,0.363,45.34,0
Mon Jul  6 20:13:55 2020,6.217,45.838,13.65,1101.44,96.642734375,0,0.0,0.478,43.83,0
Mon Jul  6 20:14:02 2020,6.215,45.856,12.821,1103.36,96.642308593,0,0.0,0.233,49.49,0
Mon Jul  6 20:14:09 2020,6.211,45.813,11.959,1098.88,96.642929687,0,0.0,0.843,44.23,0
Mon Jul  6 20:14:16 2020,6.216,45.851,13.218,1102.08,96.642558593,0,0.0,0.989,42.76,0
Mon Jul  6 20:14:23 2020,6.213,45.873,12.649,1103.36,96.643589843,72,0.6141960405601159,0.744,42.82,0
Mon Jul  6 20:14:30 2020,6.215,45.856,13.075,1100.16,96.642574218,67,0.57135961383749,0.629,42.66,0
Mon Jul  6 20:14:37 2020,6.214,45.803,11.389,1098.24,96.641640625,19,0.1620534277438043,0.26,47.46,0
Mon Jul  6 20:14:45 2020,6.213,45.805,12.303,1098.88,96.643304687,0,0.0,0.928,43.26,0
Mon Jul  6 20:14:52 2020,6.215,45.767,12.78,1098.88,96.643074218,0,0.0,0.614,42.73,0
Mon Jul  6 20:14:59 2020,6.216,45.795,12.443,1097.6,96.642335937,0,0.0,0.671,43.21,0
Mon Jul  6 20:15:06 2020,6.212,45.742,13.522,1096.96,96.642082031,0,0.0,0.534,42.86,0
Mon Jul  6 20:15:13 2020,6.212,45.77,12.797,1097.6,96.642566406,0,0.0,0.398,43.15,0
Mon Jul  6 20:15:20 2020,6.218,45.788,12.771,1096.96,96.642878906,0,0.0,0.115,52.23,0
Mon Jul  6 20:15:27 2020,6.216,45.78,12.648,1098.88,96.643445312,0,0.0,0.177,51.28,0
Mon Jul  6 20:15:34 2020,6.209,45.828,13.146,1098.88,96.643140625,0,0.0,0.354,45.31,0
Mon Jul  6 20:15:41 2020,6.214,45.8,13.493,1098.24,96.641507812,0,0.0,0.433,43.61,0
Mon Jul  6 20:15:48 2020,6.213,45.833,12.652,1101.44,96.643402343,0,0.0,0.614,43.03,0
Mon Jul  6 20:15:55 2020,6.213,45.82,13.154,1100.16,96.644898437,0,0.0,0.231,48.74,0
Mon Jul  6 20:16:02 2020,6.214,45.773,13.406,1098.88,96.642074218,0,0.0,0.617,43.56,0
Mon Jul  6 20:16:09 2020,6.211,45.785,12.837,1100.8,96.643265625,0,0.0,0.499,42.93,0
Mon Jul  6 20:16:16 2020,6.212,45.808,12.081,1099.52,96.64278125,0,0.0,0.735,42.93,0
Mon Jul  6 20:16:23 2020,6.214,45.83,12.428,1101.44,96.642671875,51,0.43498551657547474,0.703,42.53,0
Mon Jul  6 20:16:30 2020,6.21,45.778,12.893,1100.8,96.640503906,83,0.7083735909822867,1.022,42.25,0
Mon Jul  6 20:16:37 2020,6.213,45.78,13.313,1098.24,96.64371875,25,0.21326251408337354,0.415,43.07,0
Mon Jul  6 20:16:44 2020,6.216,45.783,11.01,1098.24,96.6401875,0,0.0,0.599,43.31,0
Mon Jul  6 20:16:51 2020,6.211,45.77,12.748,1098.88,96.642621093,0,0.0,0.602,42.94,0
Mon Jul  6 20:16:58 2020,6.213,45.767,12.698,1097.6,96.642445312,0,0.0,0.285,47.27,0
Mon Jul  6 20:17:05 2020,6.206,45.725,12.675,1097.6,96.643320312,0,0.0,0.151,51.06,0
Mon Jul  6 20:17:12 2020,6.211,45.773,12.02,1096.96,96.643464843,0,0.0,0.405,44.42,0
Mon Jul  6 20:17:19 2020,6.211,45.74,12.593,1097.6,96.642472656,0,0.0,0.465,44.52,0
Mon Jul  6 20:17:26 2020,6.215,45.717,13.629,1097.6,96.644988281,0,0.0,0.653,43.23,0
Mon Jul  6 20:17:33 2020,6.211,45.75,14.207,1098.24,96.642707031,0,0.0,0.297,46.34,0
Mon Jul  6 20:17:40 2020,6.217,45.788,13.574,1098.24,96.64321875,0,0.0,0.154,51.54,0
Mon Jul  6 20:17:48 2020,6.215,45.76,13.975,1097.6,96.641160156,0,0.0,0.179,51.39,0
Mon Jul  6 20:17:55 2020,6.213,45.773,13.687,1098.24,96.640851562,0,0.0,0.156,52.21,0
Mon Jul  6 20:18:02 2020,6.212,45.795,13.78,1098.24,96.641789062,0,0.0,0.118,53.94,0
Mon Jul  6 20:18:09 2020,6.215,45.788,13.311,1097.6,96.643710937,0,0.0,0.119,54.22,0
Mon Jul  6 20:18:16 2020,6.211,45.815,14.741,1098.24,96.640835937,0,0.0,0.137,53.98,0
Mon Jul  6 20:18:23 2020,6.215,45.773,13.845,1098.24,96.641347656,0,0.0,0.182,52.13,0
Mon Jul  6 20:18:30 2020,6.214,45.856,14.888,1097.6,96.643722656,0,0.0,0.336,47.17,0
Mon Jul  6 20:18:37 2020,6.215,45.818,15.054,1097.6,96.643988281,0,0.0,0.384,45.0,0
Mon Jul  6 20:18:44 2020,6.215,45.866,15.025,1098.24,96.6433125,0,0.0,0.363,45.22,0
Mon Jul  6 20:18:51 2020,6.214,45.863,16.436,1098.24,96.644023437,0,0.0,0.631,43.85,0
Mon Jul  6 20:18:58 2020,6.211,45.906,16.557,1098.24,96.642332031,0,0.0,0.329,46.21,0
Mon Jul  6 20:19:05 2020,6.214,45.888,15.527,1098.24,96.645273437,0,0.0,0.218,49.83,0
Mon Jul  6 20:19:12 2020,6.214,45.906,13.706,1098.24,96.642703125,0,0.0,0.316,48.09,0
Mon Jul  6 20:19:19 2020,6.21,45.898,15.933,1098.24,96.64609375,0,0.0,0.141,52.88,0
Mon Jul  6 20:19:26 2020,6.212,45.911,14.863,1098.88,96.644828125,0,0.0,0.139,53.87,0
Mon Jul  6 20:19:33 2020,6.212,45.979,16.336,1098.24,96.643980468,0,0.0,0.155,53.57,0
Mon Jul  6 20:19:40 2020,6.212,45.971,16.02,1098.24,96.642207031,0,0.0,0.26,50.61,0
Mon Jul  6 20:19:47 2020,6.211,45.944,13.967,1098.24,96.643394531,0,0.0,0.551,44.52,0
Mon Jul  6 20:19:54 2020,6.215,45.931,13.667,1099.52,96.643308593,0,0.0,0.71,44.01,0
Mon Jul  6 20:20:01 2020,6.215,45.959,14.617,1100.16,96.64215625,0,0.0,0.598,44.33,0
Mon Jul  6 20:20:08 2020,6.213,45.961,13.636,1099.52,96.645429687,0,0.0,0.435,44.11,0
Mon Jul  6 20:20:15 2020,6.214,45.964,13.327,1098.24,96.642691406,0,0.0,0.193,50.41,0
Mon Jul  6 20:20:22 2020,6.211,45.992,13.902,1098.24,96.641671875,0,0.0,0.157,52.0,0
Mon Jul  6 20:20:29 2020,6.216,45.954,13.076,1098.24,96.642949218,0,0.0,0.256,50.08,0
Mon Jul  6 20:20:36 2020,6.214,45.997,14.332,1098.24,96.642695312,0,0.0,0.258,49.76,0
Mon Jul  6 20:20:44 2020,6.212,45.969,13.76,1096.96,96.641878906,1,0.00853187379265937,0.295,48.41,0
Mon Jul  6 20:20:51 2020,6.213,45.981,13.825,1097.6,96.641742187,0,0.0,0.378,46.53,0
Mon Jul  6 20:20:58 2020,6.212,46.004,14.553,1100.16,96.641257812,0,0.0,0.46,44.35,0
Mon Jul  6 20:21:05 2020,6.214,46.042,14.241,1101.44,96.63959375,0,0.0,0.371,45.23,0
Mon Jul  6 20:21:12 2020,6.214,46.009,13.568,1101.44,96.640695312,0,0.0,0.241,49.65,0
Mon Jul  6 20:21:19 2020,6.212,46.012,13.581,1101.44,96.637445312,0,0.0,0.125,54.15,0
Mon Jul  6 20:21:26 2020,6.213,46.024,13.348,1100.8,96.63934375,0,0.0,0.129,54.45,0
Mon Jul  6 20:21:33 2020,6.211,46.057,13.56,1102.08,96.637792968,0,0.0,0.125,54.87,0
Mon Jul  6 20:21:40 2020,6.212,46.039,13.439,1103.36,96.636636718,0,0.0,0.514,45.38,0
Mon Jul  6 20:21:47 2020,6.212,46.042,12.574,1107.84,96.634515625,0,0.0,0.356,45.7,0
Mon Jul  6 20:21:54 2020,6.214,46.044,14.007,1109.76,96.634886718,0,0.0,0.23,49.87,0
Mon Jul  6 20:22:01 2020,6.213,46.052,15.776,1112.96,96.635453125,0,0.0,0.376,46.23,0
Mon Jul  6 20:22:08 2020,6.209,46.095,13.925,1116.8,96.636664062,0,0.0,0.734,44.44,0
Mon Jul  6 20:22:15 2020,6.211,46.102,13.401,1120.64,96.634890625,0,0.0,0.202,51.34,0
Mon Jul  6 20:22:22 2020,6.214,46.135,14.352,1120.64,96.634894531,0,0.0,0.152,52.84,0
Mon Jul  6 20:22:29 2020,6.213,46.102,13.673,1121.28,96.635488281,0,0.0,0.134,54.06,0
Mon Jul  6 20:22:36 2020,6.214,46.085,12.823,1116.16,96.638144531,0,0.0,0.125,54.73,0
Mon Jul  6 20:22:43 2020,6.216,46.128,13.316,1113.6,96.635800781,0,0.0,0.183,53.06,0
Mon Jul  6 20:22:50 2020,6.216,46.15,14.031,1109.12,96.637726562,0,0.0,0.333,46.95,0
Mon Jul  6 20:22:57 2020,6.215,46.158,15.931,1107.84,96.6375,0,0.0,0.352,46.28,0
Mon Jul  6 20:23:04 2020,6.214,46.165,16.412,1107.2,96.639449218,0,0.0,0.32,47.32,0
Mon Jul  6 20:23:11 2020,6.21,46.133,13.914,1106.56,96.6371875,0,0.0,0.159,53.3,0
Mon Jul  6 20:23:18 2020,6.213,46.18,13.223,1107.84,96.634050781,0,0.0,0.199,52.05,0
Mon Jul  6 20:23:25 2020,6.215,46.138,13.517,1106.56,96.635242187,0,0.0,0.126,54.78,0
Mon Jul  6 20:23:32 2020,6.21,46.155,12.854,1109.12,96.636207031,0,0.0,0.159,53.98,0
Mon Jul  6 20:23:39 2020,6.213,46.168,13.639,1106.56,96.636601562,0,0.0,0.227,51.49,0
Mon Jul  6 20:23:47 2020,6.215,46.201,14.242,1104.64,96.635808593,0,0.0,0.19,52.64,0
Mon Jul  6 20:23:54 2020,6.211,46.163,11.933,1107.2,96.635613281,0,0.0,0.306,48.9,0
Mon Jul  6 20:24:01 2020,6.215,46.155,12.496,1107.2,96.635808593,0,0.0,0.14,54.44,0
Mon Jul  6 20:24:08 2020,6.213,46.183,12.852,1107.84,96.637507812,0,0.0,0.436,46.34,0
Mon Jul  6 20:24:15 2020,6.212,46.18,13.299,1104.0,96.636433593,0,0.0,0.213,51.85,0
Mon Jul  6 20:24:22 2020,6.213,46.188,11.399,1104.64,96.635132812,0,0.0,0.412,46.28,0
Mon Jul  6 20:24:29 2020,6.216,46.17,13.626,1107.84,96.636011718,0,0.0,0.179,52.71,0
Mon Jul  6 20:24:36 2020,6.214,46.203,12.168,1102.08,96.635417968,0,0.0,0.264,50.15,0
Mon Jul  6 20:24:43 2020,6.214,46.211,12.115,1102.08,96.633355468,0,0.0,0.233,50.23,0
Mon Jul  6 20:24:50 2020,6.215,46.178,11.024,1105.28,96.639175781,0,0.0,0.302,49.08,0
Mon Jul  6 20:24:57 2020,6.213,46.226,12.893,1104.64,96.635417968,0,0.0,0.229,50.73,0
Mon Jul  6 20:25:04 2020,6.213,46.203,12.229,1104.0,96.631183593,0,0.0,0.366,46.97,0
Mon Jul  6 20:25:11 2020,6.216,46.195,11.099,1102.72,96.632535156,0,0.0,0.327,47.78,0
Mon Jul  6 20:25:18 2020,6.211,46.243,11.097,1102.72,96.631011718,0,0.0,0.302,48.81,0
Mon Jul  6 20:25:25 2020,6.215,46.195,12.481,1102.08,96.630785156,0,0.0,0.42,44.55,0
Mon Jul  6 20:25:32 2020,6.214,46.253,10.627,1102.08,96.631660156,0,0.0,0.399,44.55,0
Mon Jul  6 20:25:39 2020,6.213,46.211,11.569,1101.44,96.63140625,0,0.0,0.337,46.78,0
Mon Jul  6 20:25:46 2020,6.212,46.233,11.305,1102.08,96.630898437,0,0.0,0.296,48.21,0
Mon Jul  6 20:25:53 2020,6.216,46.206,11.758,1101.44,96.629597656,0,0.0,0.181,51.71,0
Mon Jul  6 20:26:00 2020,6.213,46.213,11.805,1102.72,96.6320625,1,0.008530500563334943,0.247,50.04,0
Mon Jul  6 20:26:07 2020,6.214,46.231,12.548,1102.72,96.629546875,0,0.0,0.332,48.32,0
Mon Jul  6 20:26:14 2020,6.216,46.258,13.279,1104.0,96.632230468,0,0.0,0.348,47.2,0
Mon Jul  6 20:26:21 2020,6.211,46.251,13.702,1104.0,96.628953125,0,0.0,0.318,48.2,0
Mon Jul  6 20:26:28 2020,6.215,46.268,13.642,1104.0,96.630707031,0,0.0,0.448,45.37,0
Mon Jul  6 20:26:35 2020,6.213,46.276,13.323,1104.64,96.630566406,0,0.0,0.18,52.1,0
Mon Jul  6 20:26:43 2020,6.214,46.319,13.67,1103.36,96.628953125,0,0.0,0.686,45.57,0
Mon Jul  6 20:26:50 2020,6.214,46.291,11.889,1103.36,96.628527343,0,0.0,0.623,45.13,0
Mon Jul  6 20:26:57 2020,6.214,46.304,13.212,1104.64,96.629433593,0,0.0,0.471,44.67,0
Mon Jul  6 20:27:04 2020,6.211,46.236,10.757,1102.72,96.626691406,10,0.0853324746417646,0.707,43.55,0
Mon Jul  6 20:27:11 2020,6.214,46.253,11.817,1100.16,96.626746093,0,0.0,0.652,44.02,0
Mon Jul  6 20:27:18 2020,6.214,46.246,12.152,1100.16,96.627113281,10,0.08529127775989699,0.513,44.58,0
Mon Jul  6 20:27:25 2020,6.214,46.258,12.104,1107.2,96.627871093,21,0.1791116832957837,1.015,43.83,0
Mon Jul  6 20:27:32 2020,6.214,46.236,11.73,1099.52,96.6245625,70,0.597038944319279,0.861,43.43,0
Mon Jul  6 20:27:39 2020,6.215,46.193,11.918,1099.52,96.624753906,9,0.07674979887369268,1.017,43.2,0
Mon Jul  6 20:27:46 2020,6.215,46.165,11.947,1096.96,96.625183593,1,0.008527755430410297,0.578,43.87,0
Mon Jul  6 20:27:53 2020,6.214,46.148,12.171,1097.6,96.623539062,63,0.5373350498873511,0.85,43.85,0
Mon Jul  6 20:28:00 2020,6.213,46.16,12.286,1097.6,96.6256875,48,0.4094640270400772,0.937,43.75,0
Mon Jul  6 20:28:07 2020,6.211,46.148,9.925,1097.6,96.621609375,0,0.0,0.993,42.9,0
Mon Jul  6 20:28:14 2020,6.214,46.09,11.416,1096.96,96.623730468,0,0.0,0.819,43.17,0
Mon Jul  6 20:28:21 2020,6.215,46.077,10.624,1095.04,96.622066406,0,0.0,0.657,43.45,0
Mon Jul  6 20:28:28 2020,6.21,46.11,11.413,1093.76,96.623925781,0,0.0,0.627,43.84,0
Mon Jul  6 20:28:35 2020,6.212,46.067,11.579,1094.4,96.623078125,0,0.0,0.574,43.47,0
Mon Jul  6 20:28:42 2020,6.216,46.095,12.222,1094.4,96.62915625,0,0.0,0.16,51.35,0
Mon Jul  6 20:28:49 2020,6.213,46.128,12.29,1093.76,96.627042968,0,0.0,0.845,43.13,0
Mon Jul  6 20:28:56 2020,6.212,46.16,14.309,1096.32,96.626140625,0,0.0,0.752,43.07,0
Mon Jul  6 20:29:03 2020,6.216,46.168,14.439,1095.04,96.626933593,0,0.0,0.884,42.87,0
Mon Jul  6 20:29:10 2020,6.214,46.18,14.013,1095.04,96.628683593,0,0.0,0.514,43.38,0
Mon Jul  6 20:29:17 2020,6.214,46.198,14.814,1096.96,96.629335937,0,0.0,0.501,43.5,0
Mon Jul  6 20:29:24 2020,6.214,46.19,15.103,1096.32,96.630976562,0,0.0,0.293,47.16,0
Mon Jul  6 20:29:31 2020,6.212,46.173,15.431,1096.96,96.630660156,0,0.0,0.258,48.51,0
Mon Jul  6 20:29:39 2020,6.214,46.226,13.061,1095.68,96.631230468,0,0.0,0.613,44.31,0
Mon Jul  6 20:29:46 2020,6.214,46.178,15.281,1095.68,96.631542968,0,0.0,0.467,43.66,0
Mon Jul  6 20:29:53 2020,6.211,46.206,14.297,1096.32,96.630078125,0,0.0,0.506,43.86,0
Mon Jul  6 20:30:00 2020,6.212,46.208,14.717,1099.52,96.630777343,0,0.0,0.745,43.36,0
Mon Jul  6 20:30:07 2020,6.215,46.246,14.498,1096.32,96.630382812,0,0.0,0.622,43.17,0
Mon Jul  6 20:30:14 2020,6.211,46.223,12.571,1094.4,96.628542968,58,0.4949283529222347,0.942,42.6,0
Mon Jul  6 20:30:21 2020,6.211,46.231,12.393,1094.4,96.627609375,38,0.3242634036387055,0.365,44.5,0
Mon Jul  6 20:30:28 2020,6.214,46.203,13.548,1093.76,96.628855468,0,0.0,0.532,43.22,0
Mon Jul  6 20:30:35 2020,6.215,46.231,13.015,1093.76,96.626148437,0,0.0,0.331,46.44,0
Mon Jul  6 20:30:42 2020,6.211,46.213,14.933,1100.8,96.630558593,0,0.0,0.602,43.07,0
Mon Jul  6 20:30:49 2020,6.212,46.195,14.581,1107.84,96.628605468,0,0.0,0.542,43.09,0
Mon Jul  6 20:30:56 2020,6.213,46.258,14.14,1105.92,96.627730468,0,0.0,0.233,48.83,0
Mon Jul  6 20:31:03 2020,6.214,46.241,14.157,1107.2,96.629761718,0,0.0,0.512,43.84,0
Mon Jul  6 20:31:10 2020,6.214,46.243,12.565,1100.16,96.627335937,1,0.008529127775989699,0.797,43.29,0
Mon Jul  6 20:31:17 2020,6.21,46.226,12.307,1098.88,96.626828125,0,0.0,0.362,45.06,0
Mon Jul  6 20:31:24 2020,6.215,46.238,12.562,1099.52,96.626511718,0,0.0,0.397,43.49,0
Mon Jul  6 20:31:31 2020,6.217,46.221,13.961,1097.6,96.624566406,0,0.0,0.169,51.24,0
Mon Jul  6 20:31:38 2020,6.21,46.253,13.243,1101.44,96.623578125,0,0.0,0.13,53.21,0
Mon Jul  6 20:31:45 2020,6.212,46.261,14.736,1100.16,96.625558593,0,0.0,0.128,53.64,0
Mon Jul  6 20:31:52 2020,6.215,46.289,13.917,1098.88,96.622761718,0,0.0,0.185,51.62,0
Mon Jul  6 20:31:59 2020,6.212,46.261,12.21,1098.88,96.623328125,0,0.0,0.133,53.77,0
Mon Jul  6 20:32:06 2020,6.213,46.294,13.243,1100.16,96.622,0,0.0,0.116,54.02,0
Mon Jul  6 20:32:13 2020,6.214,46.266,13.583,1100.8,96.623132812,0,0.0,0.128,54.39,0
Mon Jul  6 20:32:20 2020,6.213,46.309,12.452,1102.08,96.625109375,0,0.0,0.291,49.58,0
Mon Jul  6 20:32:27 2020,6.217,46.286,11.749,1099.52,96.623132812,0,0.0,0.103,55.1,0
Mon Jul  6 20:32:35 2020,6.216,46.334,12.73,1107.2,96.622960937,0,0.0,0.258,49.43,0
Mon Jul  6 20:32:42 2020,6.214,46.281,11.614,1109.12,96.62203125,0,0.0,0.357,46.79,0
Mon Jul  6 20:32:49 2020,6.215,46.279,11.396,1111.68,96.621917968,0,0.0,0.693,44.99,0
Mon Jul  6 20:32:56 2020,6.216,46.311,12.533,1105.28,96.621605468,0,0.0,0.466,44.66,0
Mon Jul  6 20:33:03 2020,6.213,46.374,12.44,1109.12,96.623496093,0,0.0,0.54,44.5,0
Mon Jul  6 20:33:10 2020,6.213,46.342,13.107,1110.4,96.625730468,0,0.0,0.46,44.66,0
Mon Jul  6 20:33:17 2020,6.215,46.339,12.437,1105.28,96.626355468,0,0.0,0.317,47.59,0
Mon Jul  6 20:33:24 2020,6.212,46.311,12.646,1106.56,96.627542968,0,0.0,0.632,44.21,0
Mon Jul  6 20:33:31 2020,6.212,46.319,12.355,1105.92,96.626125,0,0.0,0.474,44.44,0
Mon Jul  6 20:33:38 2020,6.215,46.347,13.769,1105.92,96.624121093,0,0.0,0.453,44.77,0
Mon Jul  6 20:33:45 2020,6.214,46.324,13.307,1102.72,96.624347656,0,0.0,0.144,52.47,0
Mon Jul  6 20:33:52 2020,6.213,46.321,11.718,1107.84,96.624433593,0,0.0,0.313,47.89,0
Mon Jul  6 20:33:59 2020,6.216,46.334,13.911,1109.12,96.622171875,0,0.0,0.363,46.75,0
Mon Jul  6 20:34:06 2020,6.216,46.372,12.976,1106.56,96.623417968,0,0.0,0.3,48.78,0
Mon Jul  6 20:34:13 2020,6.213,46.344,13.798,1105.28,96.625476562,0,0.0,0.654,44.53,0
Mon Jul  6 20:34:20 2020,6.215,46.362,14.556,1104.0,96.625367187,0,0.0,0.429,45.25,0
Mon Jul  6 20:34:27 2020,6.213,46.389,15.684,1106.56,96.627371093,0,0.0,0.527,44.11,0
Mon Jul  6 20:34:34 2020,6.213,46.417,14.727,1105.28,96.627289062,0,0.0,0.724,44.03,0
Mon Jul  6 20:34:41 2020,6.213,46.435,13.377,1100.16,96.626074218,0,0.0,0.483,45.25,0
Mon Jul  6 20:34:48 2020,6.212,46.412,13.522,1103.36,96.628222656,0,0.0,0.189,51.25,0
Mon Jul  6 20:34:55 2020,6.211,46.435,14.546,1107.2,96.6270625,0,0.0,0.241,49.82,0
Mon Jul  6 20:35:02 2020,6.212,46.427,12.466,1110.4,96.62825,0,0.0,0.226,50.81,0
Mon Jul  6 20:35:09 2020,6.211,46.435,12.779,1111.68,96.632070312,0,0.0,0.183,52.36,0
Mon Jul  6 20:35:16 2020,6.216,46.427,15.176,1107.84,96.627828125,0,0.0,0.448,44.91,0
Mon Jul  6 20:35:23 2020,6.215,46.425,13.764,1113.6,96.628222656,0,0.0,0.344,47.44,0
Mon Jul  6 20:35:31 2020,6.212,46.432,12.213,1123.84,96.62678125,0,0.0,0.218,51.65,0
Mon Jul  6 20:35:38 2020,6.213,46.435,13.908,1111.68,96.627800781,0,0.0,0.277,50.04,0
Mon Jul  6 20:35:45 2020,6.216,46.422,13.299,1117.44,96.626863281,0,0.0,0.194,52.55,0
Mon Jul  6 20:35:52 2020,6.213,46.415,11.988,1111.68,96.629296875,0,0.0,0.123,54.54,0
Mon Jul  6 20:35:59 2020,6.211,46.447,13.336,1113.6,96.627398437,0,0.0,0.659,46.04,0
Mon Jul  6 20:36:06 2020,6.212,46.465,12.501,1113.6,96.626722656,0,0.0,0.493,44.03,0
Mon Jul  6 20:36:13 2020,6.213,46.467,14.086,1110.4,96.627597656,0,0.0,0.244,49.33,0
Mon Jul  6 20:36:20 2020,6.211,46.49,14.109,1113.6,96.629976562,0,0.0,0.309,48.48,0
Mon Jul  6 20:36:27 2020,6.213,46.467,13.421,1116.16,96.628898437,0,0.0,0.204,52.07,0
Mon Jul  6 20:36:34 2020,6.211,46.49,13.059,1100.16,96.627460937,0,0.0,0.4,46.19,0
Mon Jul  6 20:36:41 2020,6.209,46.483,13.208,1104.0,96.629042968,0,0.0,0.443,45.68,0
Mon Jul  6 20:36:48 2020,6.213,46.475,11.824,1121.28,96.628363281,0,0.0,0.409,45.48,0
Mon Jul  6 20:36:55 2020,6.214,46.518,13.369,1105.92,96.628195312,0,0.0,0.804,44.89,0
Mon Jul  6 20:37:02 2020,6.214,46.571,11.552,1103.36,96.627457031,0,0.0,0.196,50.91,0
Mon Jul  6 20:37:09 2020,6.215,46.533,11.727,1131.52,96.625902343,0,0.0,0.165,53.5,0
Mon Jul  6 20:37:16 2020,6.211,46.545,11.543,1131.52,96.62825,0,0.0,0.173,53.06,0
Mon Jul  6 20:37:23 2020,6.213,46.553,12.716,1169.28,96.627914062,0,0.0,0.481,45.98,0
Mon Jul  6 20:37:30 2020,6.218,46.52,13.316,1153.92,96.630140625,0,0.0,0.8,44.43,0
Mon Jul  6 20:37:37 2020,6.212,46.523,13.684,1163.52,96.627992187,0,0.0,0.659,44.51,0
Mon Jul  6 20:37:44 2020,6.212,46.5,12.242,1171.84,96.628617187,0,0.0,0.817,43.81,0
Mon Jul  6 20:37:51 2020,6.215,46.543,11.16,1148.16,96.625113281,86,0.7333869670152856,0.897,43.11,0
Mon Jul  6 20:37:58 2020,6.213,46.525,11.424,1144.96,96.623867187,69,0.588604538870111,0.674,43.09,0
Mon Jul  6 20:38:05 2020,6.212,46.538,13.104,1146.24,96.626273437,0,0.0,0.429,43.88,0
Mon Jul  6 20:38:12 2020,6.215,46.51,14.018,1123.2,96.627148437,0,0.0,0.384,45.03,0
Mon Jul  6 20:38:19 2020,6.212,46.538,14.27,1136.64,96.62646875,0,0.0,0.542,44.32,0
Mon Jul  6 20:38:27 2020,6.214,46.48,13.597,1153.28,96.627003906,0,0.0,0.307,46.89,0
Mon Jul  6 20:38:34 2020,6.213,46.528,13.29,1124.48,96.626921875,0,0.0,0.311,47.84,0
Mon Jul  6 20:38:41 2020,6.212,46.51,14.894,1107.84,96.629773437,0,0.0,0.302,47.56,0
Mon Jul  6 20:38:48 2020,6.214,46.583,13.11,1133.44,96.629210937,0,0.0,0.242,49.69,0
Mon Jul  6 20:38:55 2020,6.215,46.525,12.818,1118.72,96.628871093,0,0.0,0.503,44.47,0
Mon Jul  6 20:39:02 2020,6.215,46.493,13.174,1116.8,96.629519531,0,0.0,0.157,52.37,0
